review_id,user_id,user_name,product_sys_id,product_id,rating,is_purchased,created_at,content
46851,1484616,Hiếu Đặng,prd_617898b8bf,64326,5,False,2024-03-12T04:41:24.000000Z,máy mượt chơi game ngon nhm mấy cái tính năng nó hơi lạ lạ chưa quen lắm
46854,1221145,Quốc Thái,prd_874196b1a4,65960,4,True,2024-03-12T08:35:22.000000Z,xài đồng hồ thoải mái khá là tốt tiện dụng
46856,1457297,Trưownganhtuan,prd_331d1c5835,73942,5,True,2024-03-12T09:55:01.000000Z,sản phẩm rất tốt đẹp mắt dùng rất ok
46857,421692,Lâm Bình,prd_6e7aae3ede,38263,5,True,2024-03-12T10:54:05.000000Z,SP ok. tuyệt vời
46880,1509766,Hiếu Phạm,prd_b76d3d5ffe,45053,5,False,2024-03-13T09:29:41.000000Z,Tôi rất thích sản phẩm này
46890,1455678,Phạm Võ Khoa,prd_c2694540c2,69906,5,False,2024-03-14T01:29:20.000000Z,"Máy hay bị giật, đơ. Các tác vụ hay bị lỗi, chờ lâu"
46901,1512359,Nguyễn Duy Hòa,prd_5c80a43482,49745,5,False,2024-03-14T08:29:07.000000Z,Khu vực Hn bao giờ có hàng vậy shop?
46911,1513989,PHẠM CÔNG DƯƠNG,prd_81afc5cf3f,72303,5,False,2024-03-15T02:15:58.000000Z,"Chờ kết quả, chưa trải nghiệm"
46914,1514459,Social Network MAY,prd_b76d3d5ffe,45053,5,False,2024-03-15T03:19:50.000000Z,Sản phẩm chất lượng
46916,1513154,NGUYỄN VŨ ĐANG,prd_ebb854766c,59595,5,True,2024-03-15T04:05:17.000000Z,"Nhanh chóng, nhân viên nhiệt tình, đúng sản phẩm, giá cả hợp lý! Nice!!!"
46921,975229,Hieu,prd_1cea860a2e,28229,5,False,2024-03-15T08:23:58.000000Z,Sản phẩm tốtSản phẩm tốtSản phẩm tốt
46928,1495156,Nguyễn Minh Truyền,prd_8bcad833ba,74284,5,False,2024-03-15T14:39:09.000000Z,"Asus Zenbook 14 OLED UX3405 là lựa chọn lý tưởng cho ai yêu thích màn hình đẹp, loa hay, hiệu năng mạnh mẽ, thiết kế mỏng nhẹ  thời lượng pin dài. Tuy giá cao  ít cổng kết nối, máy vẫn là laptop cao cấp đáng cân nhắc."
46935,1517077,Dũng Bùi Tiến,prd_79788205a9,59294,4,False,2024-03-16T02:09:35.000000Z,"Máy xài khá mượt nhưng bị cái là cảm ứng vân tay không hiệu quả, không nhạy không biết nguyên nhân do đâu"
46936,348767,Sủi Hàng Xanh,prd_6e7aae3ede,38263,5,True,2024-03-16T02:13:13.000000Z,"Ngon, xứng với tầm giá HSSV :)"
46938,374037,Bảo Phương,prd_9fc998614b,65137,5,True,2024-03-16T04:02:04.000000Z,"khá là ok, nhân viên nhiệt tình"
46939,1516230,Đào Trọng Duy,prd_48c0832926,65638,5,False,2024-03-16T04:53:41.000000Z,Cho mình hỏi là hssv có ưu đãi j k ạ
46943,1518029,Nguyễn Văn Nhật Duy,prd_88cb135264,68861,5,False,2024-03-16T10:54:37.000000Z,So sorry mình chỉ lên web coi giá trả góp sao thôi nhma không hiểu sao nó lại chuyển sang thành mua hàng. Có gì mấy bạn hủy giúp mình với
46951,1508308,Nguyễn hoàng long,prd_0652892c40,29095,4,True,2024-03-17T01:32:41.000000Z,Hàng chất lượng rất ok
46962,1289226,le duc tuan,prd_0689efca86,64260,5,False,2024-03-17T18:28:30.000000Z,sản phảm tốt hỗ trợ và khuyến mãi tốt rất mong được mua nhiều sản phẩm tốt hơn từ auss
46966,1522281,Nguyễn thanh điểm,prd_ec3a4e3fc5,62238,5,False,2024-03-18T00:06:51.000000Z,bắc ninh về hàng chưa ạ
46982,1521366,Nguyễn văn đức,prd_480ca84a11,63370,5,True,2024-03-18T10:50:11.000000Z,Giáo hàng nhanh chất lượng tuyệt vời.
46988,1519822,Admin Hải,prd_2e148fdb05,73270,5,False,2024-03-18T16:09:14.000000Z,"Sản phẩm ok nên trải nghiệm nha mọi người đeo nhẹ rất thoả mái màn hình đẹp 
Tóm lại là nên mua nha mọi người"
46991,1524999,Sơn Giang,prd_cf473cbb03,73771,5,False,2024-03-18T23:21:36.000000Z,Ở sóc trăng có hàng về ko
47025,1517534,Trần Nguyên Hoà,prd_3859ab6c0b,57497,5,True,2024-03-20T11:35:22.000000Z,"Mới mua, máy đẹp."
47026,412171,Nguyễn Xuân Khanh,prd_9fc998614b,65137,5,True,2024-03-20T11:44:19.000000Z,"Tốt, pin trâu; nhân viên tư vấn nhiệt tình."
47035,1022431,Lưu Văn Lâm,prd_0cb8b45d51,58846,5,True,2024-03-21T00:22:58.000000Z,"Nhỏ nhắn, xinh xắn đeo thấy nhẹ như ko đeo, trải nghiệm thấy mượt mà. Sử dụng thêm mới đánh giá độ bền"
47043,1530791,Nguyễn Hoàng Việt,prd_c7d13e5fdc,77301,5,True,2024-03-21T05:21:27.000000Z,Điện thoại tốt giả rẻ phù hợp với học sinh
47054,1526341,Nguyễn Minh Hoàng,prd_c7d13e5fdc,77301,5,True,2024-03-21T16:09:21.000000Z,"Điện thoại đẹp,tuy nhiên giá 3 triệu nên cũng không đòi hỏi gì ở pin hay hiệu năng"
47056,401902,Trần anh dũng,prd_f99d44bd92,74987,5,True,2024-03-21T16:23:53.000000Z,Giá quá rẻ cho 1 em máy chiếu rất oke dùng sau 2 tháng vẫn hài lòng
47057,401902,Trần anh dũng,prd_380041f206,68736,5,True,2024-03-21T16:25:06.000000Z,"Đổi từ sam sang thấy rất oke, pin ko đc kỳ vọng nhiều. Hơn của sam chút"
47058,1387026,DuyPK THG,prd_480ca84a11,63370,5,True,2024-03-21T16:26:53.000000Z,"Sài ổn tầng số quét cao nên làm việc hay chơi game ko có độ trể cao. Giá đở khá ổn mk nghĩ sẽ phù hợp vs nhiều ng, màu đc cân sẳn r khá ổn nếu làm đồ họa Premiere đơn giản :))"
47060,1532472,Lê Bảo,prd_48c0832926,65638,5,False,2024-03-21T18:44:46.000000Z,Hủy đơn dùm với ạ
47065,977283,Lê Phương Long,prd_f99d44bd92,74987,5,False,2024-03-22T03:39:03.000000Z,"Siêu nét, nhỏ gọn, đáp ứng đủ nhu cầu. Chiếu dc 180 inch. Mức giá quá rẻ cho 1 con máy chiếu ngon !"
47073,1055354,Lanh Trương,prd_c7d13e5fdc,77301,5,False,2024-03-22T12:28:26.000000Z,không có tính năng NFC nha AD ơi
47096,907859,Võ Hoàng Nam,prd_09d76ff09a,51996,5,False,2024-03-23T14:53:52.000000Z,cho mình hỏi iphone 14prm 256gb nếu mua ở thời điểm thì có được những chương trình khuyến mãi nào vậy ạ?
47099,1054357,Chánh Thiện,prd_ac7e2af78d,67378,4,True,2024-03-24T00:36:55.000000Z,"Một con máy cận cao cấp, với giá sau khi đã giảm trừ chỉ còn 9tr xxx rất đáng mua. Qua trãi nghiệm không game: pin trâu, sạc siêu tốc, chụp ảnh ngược sáng rõ đẹp, âm thanh thì quá đỉnh, ngoại hình thì không khác gì dòng SP cao cấp"
47111,1494935,Bac Nguyen,prd_da59932814,42973,5,False,2024-03-24T07:39:27.000000Z,Chức năng nâng cấp ảnh trên ss s22 ultra nằm đâu vậy shop ơi.
47119,1523217,Bùi Hữu Duy,prd_8bcad833ba,74284,5,False,2024-03-24T15:22:28.000000Z,Máy okii pin trâu màn đẹp
47126,1533904,Hoàng Anh,prd_99624fe5d3,55930,5,False,2024-03-25T12:47:18.000000Z,Khi nào máy có hàng ở Đồng Nai vậy shop chờ mấy tháng r 🥲
47159,1278267,Như Quỳnh Đỗ,prd_76f5240ac0,59119,5,True,2024-03-27T08:08:31.000000Z,Làm sao để thoát chế độ tiết kiệm pin trên đ hồ thế ạ ( hiện hình tròn xoay thui bấm giữ vào k hiện lại nút trở về màn hình chính ạ)
47161,300018,Chí,prd_0652892c40,29095,5,False,2024-03-27T09:24:33.000000Z,có độ trễ của bút với máy khi sử dụng app take note không ạ
47184,1547661,Cầm Trọng Hiếu,prd_d2a276b53c,77978,5,True,2024-03-29T02:11:33.000000Z,mới mua hqua sale còn 20.390k máy dùng mát khỏe. nhân viên cellphone bắc ninhh nhiệt tình
47197,882932,HOANG QUANG HIEN,prd_928ade0319,45647,5,False,2024-03-29T13:53:26.000000Z,qua tot sai ngon
47229,705117,Joo Liu,prd_8999316d7e,69306,5,True,2024-03-31T02:49:04.000000Z,Xịn tuyet voi. ....
47235,841420,Hoàng Nguyên,prd_0ef3305523,53706,5,True,2024-03-31T08:40:02.000000Z,Sản phẩm xài rất tuyệt vời
47252,1221773,Huỳnh Việt Bảo,prd_f7252a738e,61511,5,True,2024-03-31T16:40:57.000000Z,Sản phẩm rất tệ sử dụng rất nóng sặc 67W nhưng sặc rất lâu bắt sống wifi kém
47254,1444884,ledominhchien,prd_8bcad833ba,74284,5,True,2024-04-01T01:16:54.000000Z,"máy đẹp, pin trâu, màn đẹp, nhỏ gọn tiện lợi, hiệu năng ổn đủ xài"
47268,1558862,Nguyễn Huỳnh Nhựt Hưng,prd_48c0832926,65638,5,True,2024-04-01T14:20:46.000000Z,Em có redmi 13c cần qua note 12 bù bnhiu v shop
47274,1559611,Vick Nguyen,prd_f855ace8b3,62665,5,True,2024-04-02T03:49:34.000000Z,Trên cả tuyệt vời.
47275,1559611,Vick Nguyen,prd_2393841b8e,48866,5,True,2024-04-02T04:17:02.000000Z,"rất Ok, ngon bổ rẻ"
47291,1067206,Phan Tuan Anh TADT,prd_9ea5f68f1e,72505,5,True,2024-04-02T10:47:49.000000Z,"Sp chuẩn, giá hơi cao so với nơi khác"
47294,1067206,Phan Tuan Anh TADT,prd_da59932814,42973,5,True,2024-04-02T10:50:17.000000Z,5* cho sp. rất tốt
47353,1565496,chiến thắng lê,prd_9fc998614b,65137,5,False,2024-04-04T10:36:00.000000Z,"Mình ở 360 Đường Giải Phóng  - Thanh Xuân - Hà Nội, cho mình hỏi cửa hàng còn có máy này bán gần mình nhất ko ạ"
47357,1381955,Mạnh Quỳnh,prd_617898b8bf,64326,5,False,2024-04-04T14:31:03.000000Z,Ok rất hài lòng với sản phẩm
47358,931290,Cao Hoàng Quang Sáng,prd_80d113ebae,49568,5,True,2024-04-04T14:47:02.000000Z,Rất xứng đáng đầu tư lâu dài :)))
47359,1566131,Danh Khải Minh,prd_f0e344d178,55189,5,False,2024-04-04T15:08:31.000000Z,"Tui muốn hủy đơn hàng này ạ , vì đã đặt nhầm , nhưng tui không tìm thấy nút hủy đơn ạ"
47360,1566211,Trương Ngọc Ánh,prd_8321ecd6cc,60617,4,True,2024-04-04T15:47:49.000000Z,"Camera đẹp. Chỗ tối như mình vào hang động chụp đẹp lắm nha mn. Máy thi thoảng hơi k mượt nhưng k ảnh hưởng trải nghiệm. Có bản 512 thì ngon hơn. Máy k quá nóng, bật tắt liên tục + nghe nhạc + chụp ảnh + lướt web pin tới tối 11h còn 30. Nếu dùng nhiều để xem hoặc on liên tục thì chắc tầm 7-8h là phải sạc r. Chưa test game."
47365,1494183,nguyen hoang anh,prd_f0e344d178,55189,5,False,2024-04-04T19:20:55.000000Z,tôi muốn đổi lại màu vàng. cám ơn shop
47371,1555882,Lê quốc hiến,prd_2e5820a024,69536,5,False,2024-04-05T03:52:35.000000Z,Hm tháng máy mới về VN vậy tìm bản 500 gb ko thấy
47378,1553798,Thieu nguyen,prd_3859ab6c0b,57497,5,True,2024-04-05T14:07:42.000000Z,Tôi rất hài lòng về chất lượng sản phẩm và dịch vụ chăm sóc khách hàng tận tâm nhiệt tình và chu đáo
47384,871838,Lê Thanh Xuân,prd_0de1333e14,72263,5,False,2024-04-06T04:32:24.000000Z,Nhân viên tuyệt vời 10/10👍
47386,679636,Trần Tâm,prd_edb5bc392a,68854,4,False,2024-04-06T07:13:49.000000Z,"Tốt , mà thắc mắc là hàng SA/A chứ k phải VNA"
47431,1574206,Hiền Zar Lin,prd_ece50749df,76077,5,False,2024-04-07T16:09:36.000000Z,Đồng hồ này dùng sim dc ko ạ
47446,1575894,Hoàng Trí,prd_ec3a4e3fc5,62238,5,False,2024-04-08T08:38:03.000000Z,Samsung s20 fe đổi 12 turbo thu về được bao nhiêu vậy
47448,1538966,Phạm hoàng thái,prd_73191e1435,50348,5,False,2024-04-08T13:45:42.000000Z,Cho mình hỏi là máy này mới 100% hay đã qua sử dụng vậy bạn
47450,1558936,Tien Thang,prd_1cea860a2e,28229,5,False,2024-04-08T16:46:08.000000Z,san pham rat tot
47456,1478606,Khiêm Hà Minh,prd_635cec3c40,78244,5,True,2024-04-09T05:53:26.000000Z,Nhân viên nhiệt tình !
47461,1176024,Hồ Nhựt Huy,prd_7aae35f502,48862,5,True,2024-04-09T08:17:57.000000Z,Chất lượng ok nhân viên nhiệt tình
47475,1580916,cong le,prd_73191e1435,50348,5,False,2024-04-10T04:11:11.000000Z,minh o dak nong . minh muon mua tra gop co dk khong a
47485,1510787,Vũ Quảng Nam,prd_ebb854766c,59595,4,True,2024-04-10T12:56:09.000000Z,Shop nói trả góp 0 đồng mà giờ nộp tiền không đúng cam kết
47494,1580227,Grammarly Insight,prd_d2a276b53c,77978,5,True,2024-04-10T18:10:34.000000Z,"Máy khoẻ, mát, tản nhiệt êm, màn hình đẹp"
47495,1454753,Nguyễn Phát Tài,prd_7aae35f502,48862,5,False,2024-04-10T18:13:41.000000Z,cho mình hỏi xiaomi pad 6 pro khi nào có hàng ạ
47497,1575094,9A10-19- Ngô Minh,prd_617898b8bf,64326,5,False,2024-04-11T00:52:17.000000Z,Sau vài tháng sử dụng thì máy rất lag và cực kì nóng
47525,1587198,Hôn,prd_2fb40abdaa,29073,5,False,2024-04-12T11:51:42.000000Z,Nợ xấu trả góp được ko ạ
47527,1586965,Lê Minh Đức,prd_070a3707ef,68351,5,False,2024-04-12T12:41:42.000000Z,Tôi Lê Minh Đức mua 1 robot hút bụi lau nhà Dream D9 Max của Đài Loan sản xuất. ( Made in Taiwan).
47531,1076311,Điền Thanh,prd_8999316d7e,69306,5,True,2024-04-12T14:00:00.000000Z,Đồng hồ rất oke mỗi tội pin hơi tẹo tí
47554,1590193,Lại,prd_92becdaaa2,24746,4,True,2024-04-13T15:22:08.000000Z,ip12 của mình mua về 1 thời gian sao sạc pin chỉ lên đc 80% nhỉ mong đc phản hồi sớm ạ halainonstop@gmail.com
47557,817357,Dũng Hoàng,prd_76f5240ac0,59119,5,True,2024-04-13T17:53:44.000000Z,Sp nhỏ gọi đeo khá đẹp rất thời trang
47559,465186,Đông,prd_7920b1efdb,67006,5,True,2024-04-14T01:31:00.000000Z,Good job amazing
47567,1591162,Anh Long,prd_4ee71d6432,44017,5,True,2024-04-14T03:37:54.000000Z,"Con này ngon V3 sản xuất 2/2024 độ phân giải 4Mp, cực kỳ đáng mua trong tầm giá nhé anh em"
47576,1592056,Bien Lungoc,prd_9d759441c7,34262,5,False,2024-04-14T10:32:19.000000Z,hàng cũng thấy oke https://youtu.be/gUa3JVXuU-Q
47579,1592355,AyTy Chennel,prd_9d759441c7,34262,5,True,2024-04-14T12:52:32.000000Z,Mình muốn trả lại sản phẩm này được được không
47589,1329633,Quan Trinh,prd_f7063a8e9a,65962,5,True,2024-04-15T03:43:44.000000Z,Mẹ mình dùng rất ưng
47607,1593735,Phạm Công Huy,prd_c2694540c2,69906,5,True,2024-04-16T03:53:43.000000Z,Hỗ trợ nhanh chóng nhiệt tình. sản phẩm tốt chất lượng
47617,1596444,Nghĩa Trần,prd_de4cce3639,52305,5,True,2024-04-16T14:51:06.000000Z,"Nhân viên nhiệt tình, dịch vụ ok."
47624,308991,Namnv7,prd_9fc998614b,65137,5,True,2024-04-17T03:17:49.000000Z,"Giao nhanh đúng yêu cầu, hàng đóng gói cẩn thận có tem của cellphones... rất ok"
47628,1578350,Nguyễn Quang Trường,prd_c4c2cb2d9a,72679,5,True,2024-04-17T08:34:41.000000Z,Sản phẩm dùng tốt
47645,1601338,Vịt vn,prd_331d1c5835,73942,5,False,2024-04-18T03:18:38.000000Z,https://www.tiktok.com/vi-VN/
47646,826089,Huỳnh Ngọc Trinh,prd_b6d8e5e426,43150,5,True,2024-04-18T04:29:22.000000Z,Máy xài ok màu siêu đẹp
47664,1430523,Lê Anh Tân,prd_f2184eb187,70401,5,False,2024-04-19T04:17:11.000000Z,"Hình ảnh và chất lượng âm thanh tốt, phù hợp với giá tiền."
47666,1430523,Lê Anh Tân,prd_f3ba6c1df9,77163,5,False,2024-04-19T04:50:05.000000Z,"Chất lượng hình ảnh cân bằng sáng rất tốt so với các dòng tầm giá, có màu ban đêm và tự động xoay theo vị trí thiết lập trước. Nhân viên tư vấn nhiệt tình."
47671,1060219,Nguyễn Phú Quang,prd_48c0832926,65638,5,True,2024-04-19T08:20:23.000000Z,"Sản phẩm đúng mô tả. Nhân viên tư vấn  giao hàng nhiệt tình, thân thiện"
47679,1605412,Cậu Bé,prd_ec3a4e3fc5,62238,5,False,2024-04-19T15:36:54.000000Z,Khi nào có hàng vậy ạ ?
47699,1607627,Pham Van Long,prd_2e148fdb05,73270,5,False,2024-04-20T12:47:51.000000Z,Hỗ trợ mua hàng nhiệt tình
47718,1382862,Trần Thanh Phương,prd_08d11e3b1e,36381,5,True,2024-04-21T12:03:13.000000Z,Nhân viên nhiệt tình
47729,1607446,Ân Hoàng,prd_df09c91076,65014,5,True,2024-04-22T04:47:24.000000Z,"Xứng đáng với số tiền bỏ ra, nhân viên nhiệt tình không chèo kéo hay có thái độ khi không mua bảo hiểm hay phụ kiện đi kèm như những cửa hàng khác. Do mua online từ Hà Nội chuyển lên nên mình có chút e sợ hàng không đúng mẫu, hỏng lúc mua. Nhưng lúc nhận mình rất yên tâm từ cách gói tới bọc nilon túi khí kĩ càng, mỗi tội anh shipper đồng kiểm lỡ rạch vào cả seal của mình nên thôi không sao. Mình đánh giá cao từ chất lượng máy tới các bạn nhân viên."
47745,815181,le manh cuong,prd_8473a09d3d,66374,5,True,2024-04-22T14:15:14.000000Z,"Pin bền, sóng khoẻ, game hơi tù...chip gần ngang cơ với con redmi note 9 pro."
47754,1434609,Ha Trung,prd_08d11e3b1e,36381,5,False,2024-04-23T04:17:36.000000Z,"Máy quá xịn, lắp vào thấy không khí và độ ẩm trong nhà thay đổi rõ rệt, không những lọc được bụi mịn mà còn lọc được mùi, những tạp chất HCHO TVOC"
47777,1530852,Nguyễn Phúc Huy,prd_480ca84a11,63370,5,True,2024-04-24T10:12:04.000000Z,Sp tốt nv nhiệt tình
47782,1616678,Lam Anh Nguyễn,prd_e0bb1dcb61,26230,5,False,2024-04-25T01:18:20.000000Z,"Hi shop, quận tân bình khi nào có hàng ạ"
47789,473469,Nguyễn Ngọc Phước,prd_301071391b,62296,4,True,2024-04-25T07:54:43.000000Z,"Trải nghiệm sau 4 tháng sử dụng là máy mạnh ,cảm ứng mượt,có điều xài 4G máy rất nóng,cho dù tắt hết ứng dụng,máy vẫn nóng,máy mình chỉ có fb,youtube,zalo,,tiktok"
47795,1384356,An Quach,prd_c27005b980,59968,4,True,2024-04-25T10:42:29.000000Z,"Sản phẩm: hơi khó kết nối với app Mi Home, cần phải chuyển vùng trong app. Chất lượng camera tốt, ko lag, giật, dễ dùng.

Trải nghiệm mua hàng:
- Chi nhánh Khánh Hội: như hạch, nv bảo ngồi chở 30ph vẫn ko có ai ra bán hàng.
- Chi nhánh Nguyễn Thị Thập, Q7: nv tư vấn nhiệt tình, support tốt."
47805,1406522,CT Nhật,prd_0bcefae095,42153,5,True,2024-04-26T02:48:48.000000Z,Máy ngon trong tầm giá
47806,945849,Điền Đức Lý,prd_552db787ed,18388,5,True,2024-04-26T02:57:39.000000Z,"bạn nhân viên tên Phong CH 190B Hoàng Văn Thụ hỗ trợ tốt, nhiệt tình. Cảm ơn tất cả ACE Cellphones"
47811,1389506,Nguyễn Minh,prd_b6d8e5e426,43150,5,True,2024-04-26T07:36:52.000000Z,"Ngoài thời lượng pin thì máy dùng rất ngon nha, mấy anh chị nhân viên cũng hỗ trợ em hết mình nữa 3"
47815,1510140,DUY LÂM,prd_1213590056,67372,5,False,2024-04-26T13:35:41.000000Z,Nhân viên tư vấn nhanh
47817,1461942,Tùng Kòii,prd_ac7e2af78d,67378,5,True,2024-04-26T14:27:41.000000Z,"sản phẩm tốt trong tầm giá, chị nhân viên tên linh tư vấn nhiệt tình và rất tận tận tâm khi mình đến mua sản phẩm ở đây."
47824,951977,Đại Dương,prd_3859ab6c0b,57497,5,True,2024-04-27T00:01:31.000000Z,"Máy rất đẹp, mượt, camera đẹp"
47854,1623152,Nguyễn Ngọc chiến,prd_8473a09d3d,66374,5,True,2024-04-28T07:29:04.000000Z,Hàng chất lượng nhân viên vui vẻ
47858,1626731,Nguyên Hồ,prd_617898b8bf,64326,5,True,2024-04-28T09:35:12.000000Z,Nhân viên tư vấn tận tình
47861,1172726,Bảo Trâm,prd_8473a09d3d,66374,5,True,2024-04-28T13:00:23.000000Z,tốt và nhanh. nhân viên tư vấn nhiệt tình
47884,795272,Vỹ Huỳnh,prd_a54e0b70ca,44930,5,False,2024-04-29T12:02:14.000000Z,"Sản phẩm đáp ứng tốt nhu cầu cho hs,sv"
47894,1629728,NGUYEN HUU THOI,prd_a54e0b70ca,44930,5,False,2024-04-29T15:09:58.000000Z,San phẩm thật là tuyệt vời. Giá cả cung tốt nữa chứ sa phẩm thật là quá OK luôn
47895,886990,Nguyen Linh,prd_a54e0b70ca,44930,5,False,2024-04-29T15:11:54.000000Z,"Cho mình hỏi, máy chưa có sạc, vậy mình mau sạc nào vậy ạ?"
47897,832024,Long Võ,prd_9dcfefd77d,69514,5,True,2024-04-29T17:56:41.000000Z,Sản phẩm sài tốt..nhân viên nhiệt tình.
47906,15186,Trần Công Anh Kiệt,prd_4787fa7933,51157,4,True,2024-04-30T16:02:39.000000Z,Giao màn hình mà toàn dấu vân tay bóc vào dơ hày
47910,1632691,DUONG MINH HOANG,prd_331d1c5835,73942,5,False,2024-04-30T19:57:52.000000Z,Đẹp giá cả hợp lý
47911,1628257,TRAI XỨ NGHỆ,prd_ff95fa4cb6,77257,5,True,2024-05-01T01:35:47.000000Z,Sản phẩm rất ok
47919,1565687,Tô Minh Trí,prd_1e0a2d052d,53269,5,True,2024-05-01T09:28:13.000000Z,"Loa stereo nghe hay, nhớ bật Dolby Atmos lên nghe hay hơn nữa"
47920,1559932,tu vu,prd_301071391b,62296,5,False,2024-05-01T13:09:33.000000Z,Sản phẩm Xiaomi 13t này có hàng ở chị nhánh TP. Thanh Hóa không ạ?
47922,1634463,Bảo,prd_537a2945db,36603,5,False,2024-05-01T16:44:02.000000Z,Có hàng chưa shop
47923,1634637,Quỳnh Nguyễn,prd_b703178d82,68866,5,False,2024-05-01T16:47:24.000000Z,Shop ơi mình nhấn lộn shop hủy đơn giúp mình nha
47926,1635333,Nguyễn Ngọc thanh thảo,prd_ebb854766c,59595,5,False,2024-05-01T20:57:19.000000Z,Tuyệt vời của e lại trào
47932,28550,Lê Ngọc Sang,prd_f8703394e1,75620,5,False,2024-05-02T05:49:11.000000Z,"Nhanh gọn lẹ, mọi thứ tốt"
47936,1249834,Hà Lê,prd_14eab4b863,69976,5,True,2024-05-02T07:59:18.000000Z,Quá ổn áp. Nếu có tích điểm mua hàng càng hay.
47943,1637121,Kiệt Đặng Tuấn,prd_9dcfefd77d,69514,5,True,2024-05-02T13:30:53.000000Z,"Sản phẩm chất lượng, nhân viên hỗ trợ nhiệt tình"
47954,1638058,Pham Minh,prd_e0bb1dcb61,26230,5,False,2024-05-03T01:48:47.000000Z,dự định khi nào  có hàng về shop.
47959,1638655,Binhf,prd_93b900fd6f,71386,5,False,2024-05-03T04:37:07.000000Z,tôi cũng chịu thua việc đẩy giá lên cao như thế này.
47966,1637447,Quang Nhan Duong,prd_b6d8e5e426,43150,5,True,2024-05-03T09:51:24.000000Z,"Chất lượng ok, dịch vụ ổn, sẽ tiếp tục mua hàng khi có nhu cầu"
47969,1639414,Nguyễn Thành Đạt,prd_a54e0b70ca,44930,5,True,2024-05-03T10:13:42.000000Z,Hài lòng về sản phẩm.
47991,1642137,Võ Minh Giang,prd_0ef3305523,53706,5,True,2024-05-04T12:56:37.000000Z,Mua cho mama xài khá ưng
47999,1617293,Duy Thành,prd_d2a276b53c,77978,5,True,2024-05-04T15:10:56.000000Z,Chưa gặp vấn đề gì. Rất ok ạ
48016,1012857,Dương Minh Đức,prd_f8703394e1,75620,5,True,2024-05-05T16:47:06.000000Z,"đẹp, ngon. Rất đáng tiền"
48020,1465125,Lại phú Hiệp,prd_da59932814,42973,5,True,2024-05-06T00:46:35.000000Z,Mua và sử dụng đã được hơn 2 tháng... Tuyệt vời.. trên cả tuyệt vời.. OK. Xứng Danh 5sao...
48021,459190,TRẦN LÊ NGHIÊM,prd_2fb40abdaa,29073,5,True,2024-05-06T01:17:01.000000Z,San phẩm tổ trong tầm giá
48038,1514541,Hoàng Nđ,prd_96572e9cda,36499,5,False,2024-05-06T16:56:33.000000Z,13 Prx khi nào có hàng về vậy ạ và có thể trả góp được không vậy shop ?
48047,1642180,Hoàng Hiệp,prd_617898b8bf,64326,5,False,2024-05-07T05:16:30.000000Z,"chíp mạnh, cam đẹp ổn trong tầm giá đánh mua trong năm nay"
48056,1649221,Nguyễn Thành Duy,prd_dc08699068,54279,5,True,2024-05-07T12:08:07.000000Z,"Hàng giao nhanh, nv nhiệt tình hướng dẫn, sản phẩm best"
48058,1621963,02 Nguyễn Hà Duy 11A10,prd_58c97767c4,71982,5,False,2024-05-07T13:01:44.000000Z,chơi liên quân 5 trận mỗi trận trung bình 18p( pin 5000 gì mà yếu thế ạ hay có lỗi kỹ thuật gì đâu không ạ)
48071,1642733,Võ Trung Hiếu,prd_b5c2387109,66816,5,True,2024-05-08T10:12:20.000000Z,Màn siêu mượt luôn không mỏi mắt nữa nhân viên hỗ trợ nhiệt tình nên mua nha anh em🥰
48086,1644066,Đồng Thị Hậu,prd_3ffb7e73f8,64498,5,True,2024-05-09T10:34:22.000000Z,Ổn hoạt động tốt
48091,1654177,Phạm Nhật Quang,prd_f855ace8b3,62665,5,True,2024-05-09T13:47:29.000000Z,Máy xài ổn các tác vụ sau 2 tháng
48104,397609,Lê Huy Hà,prd_0652892c40,29095,4,True,2024-05-10T04:09:47.000000Z,"Sản phẩm rất OK, giá tốt."
48107,1641224,meoww meow,prd_76f5240ac0,59119,5,True,2024-05-10T07:15:37.000000Z,ok ......................
48145,344046,Nguyên,prd_9fc998614b,65137,4,True,2024-05-12T09:31:13.000000Z,Máy bị sọc màng hình mình muốn đổi lại thế nào ạ
48160,689306,Hoàng Văn Hoà,prd_2e148fdb05,73270,5,True,2024-05-12T23:40:16.000000Z,Sản phẩm ok nha đo sức khoẻ chuẩn
48162,1467521,Lê Đăng Khoa,prd_16a4be22ef,69308,5,True,2024-05-13T02:15:15.000000Z,"Sản phẩm tốt, giả tốt"
48173,1613053,Phương Nhy Nguyễn,prd_eac927ef1f,70295,5,True,2024-05-13T11:34:03.000000Z,"Laptop sử dụng mượt, đồ họa đẹp, rất ok!"
48174,1253169,Dương,prd_93b900fd6f,71386,5,False,2024-05-13T12:29:13.000000Z,"đúng vậy tôi vừa đặt trên này con dji pocket 3 combo. Quả thực bên này bán cái gì cũng đắt, so với các shop khác thì shop này ăn gần 500k . Do hỏi bên kia hết hàng phải đợi nên đành mua bên này. Những sản phẩm sau thì nhất định ko mua bên này nữa."
48177,1606291,Mitsui Hải Triều,prd_d2a276b53c,77978,5,True,2024-05-13T13:55:28.000000Z,"Dùng rất oke,mạnh mẽ lắm luôn"
48186,1653724,Thanh Phuong,prd_2545f8dafe,59736,5,True,2024-05-14T03:30:45.000000Z,"Đt đẹp, chip hiệu năng mạnh, nhân viên tư vấn nhiệt tình"
